Month,Customer,Customer_Type,Customer_Age,Product,Product_Type,Revenue,,,,,,,,,,,,,,,,
2022-06-01,MoneyMint Management,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-06-01,SilverCrest Finance,Accounting,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2022-06-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-06-01,ProfitPeak Capital,Wealth Management,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-06-01,NovaHarbor Advisors,Wealth Management,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-06-01,EquiPulse Finance,Accounting,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-06-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-06-01,CoinNova Advisors,Research,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-06-01,QuantumEdge Financial,Research,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-06-01,TrustLink Financial,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-06-01,PlatinumMatrix Ventures,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-06-01,QuantumEdge Financial,Research,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-06-01,ProfitBridge Investments,Consulting,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-06-01,BlueWave Advisors,Consulting,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-06-01,SecureGlide Financial,Wealth Management,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2022-06-01,MoneyMint Management,Research,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-06-01,ProfitBridge Investments,Consulting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-06-01,SafeHaven Capital,Accounting,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-06-01,FundHorizon Partners,Wealth Management,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-06-01,WiseWealth Enterprises,Accounting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-06-01,CashRise Ventures,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-06-01,BlueWave Advisors,Consulting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-06-01,GrowthMosaic Financial,Accounting,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-06-01,WiseTrust Advisors,Wealth Management,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-06-01,VentureCrest Financial,Consulting,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-06-01,MoneyMint Management,Research,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-06-01,ProfitBridge Investments,Consulting,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-06-01,FortunaFlex Finance,Research,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-07-01,BlueStar Investments,Consulting,>= 1 Year,ac_m4,Accounting,15,,,,,,,,,,,,,,,,
2022-07-01,CapitalCrafters Finance,Research,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-07-01,CoinNova Advisors,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-07-01,EquiEdge Financial,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-07-01,MoneyMint Management,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-07-01,TrustWave Capital,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-07-01,DollarFusion Holdings,Accounting,< 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-07-01,FundHorizon Partners,Wealth Management,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-07-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-07-01,CapitalCrafters Finance,Research,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-07-01,QuantumEdge Financial,Research,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-07-01,TrueCrest Enterprises,Research,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-07-01,ApexEdge Capital,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-07-01,BeaconWealth Solutions,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-07-01,PlatinumMatrix Ventures,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-07-01,DollarCrafters Wealth,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-07-01,SilverEdge Management,Research,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-07-01,CashRise Ventures,Research,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2022-07-01,MoneyMint Management,Research,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-07-01,SafeHaven Capital,Accounting,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-07-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-07-01,CapitalCrafters Finance,Research,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-07-01,WiseWealth Enterprises,Accounting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-07-01,BlueWave Advisors,Consulting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-07-01,FinanceSync Advisors,Consulting,< 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-07-01,StellarBank Investments,Accounting,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-07-01,SilverHorizon Financial,Wealth Management,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-07-01,FinanceSync Advisors,Consulting,< 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-07-01,CashRise Ventures,Research,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-07-01,TrueCrest Enterprises,Research,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-07-01,EquiWealth Advisors,Consulting,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-08-01,StellarMax Financial,Consulting,>= 1 Year,ac_m4,Accounting,15,,,,,,,,,,,,,,,,
2022-08-01,BlueStar Investments,Consulting,>= 1 Year,ac_m4,Accounting,15,,,,,,,,,,,,,,,,
2022-08-01,SilverEdge Management,Research,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-08-01,CoinGuard Advisors,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-08-01,StellarStone Finance,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-08-01,BlueHorizon Finance,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-08-01,StellarMax Financial,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-08-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-08-01,TrustLink Financial,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-08-01,BeaconWealth Partners,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-08-01,CashRise Ventures,Research,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2022-08-01,SilverCrest Finance,Accounting,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2022-08-01,BeaconMatrix Ventures,Wealth Management,< 1 Year,an_m7,Analysis,7.5,,,,,,,,,,,,,,,,
2022-08-01,StellarStone Finance,Consulting,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-08-01,TrueEagle Advisors,Research,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-08-01,StellarStone Finance,Consulting,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-08-01,NovaHarbor Advisors,Wealth Management,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-08-01,StellarStone Finance,Consulting,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-08-01,ProfitBridge Investments,Consulting,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-08-01,InvestSphere Ventures,Research,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-08-01,ProfitBridge Investments,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-08-01,EquiPulse Finance,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-08-01,BeaconWealth Solutions,Consulting,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-08-01,TrueEagle Advisors,Research,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-08-01,TrueCrest Enterprises,Research,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-08-01,VentureCrest Financial,Consulting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-08-01,ProfitBridge Investments,Consulting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-08-01,FinanceSync Advisors,Consulting,< 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-08-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-08-01,PlatinumPulse Investments,Consulting,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-08-01,TrueEagle Advisors,Research,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-08-01,TradeMark Financial,Accounting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-08-01,FinanceLoom Group,Consulting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-08-01,NovaBloom Wealth,Research,< 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-08-01,DollarBridge Consultants,Consulting,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-08-01,EquiWealth Advisors,Consulting,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-09-01,CashVanguard Investments,Accounting,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-09-01,EquiPulse Finance,Accounting,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-09-01,CoinNova Advisors,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-09-01,ApexEdge Capital,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-09-01,GrowthGlide Investments,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-09-01,ProsperPlus Capital,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-09-01,BlueHorizon Finance,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-09-01,MoneyMint Management,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-09-01,FundHorizon Partners,Wealth Management,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-09-01,ProfitPeak Capital,Wealth Management,>= 1 Year,an_m4,Analysis,15,,,,,,,,,,,,,,,,
2022-09-01,VentureTrust Solutions,Consulting,< 1 Year,an_m4,Analysis,15,,,,,,,,,,,,,,,,
2022-09-01,CashRise Ventures,Research,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2022-09-01,TrueCrest Enterprises,Research,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,ProfitPeak Capital,Wealth Management,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,StellarBank Investments,Accounting,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,WealthPulse Group,Research,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,SilverEdge Management,Research,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,PlatinumPath Financial,Wealth Management,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,ApexEdge Capital,Consulting,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,TrustSphere Finance,Consulting,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,BlueWave Advisors,Consulting,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,WiseWealth Enterprises,Accounting,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,CoinGuard Advisors,Accounting,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,QuantumBucks Financial,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,TrueCrest Enterprises,Research,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,GrowthMatrix Advisors,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,MoneyMint Management,Research,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,DollarCrafters Wealth,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-09-01,BeaconWealth Solutions,Consulting,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-09-01,SecureWay Capital,Consulting,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2022-09-01,VentureValor Wealth,Accounting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-09-01,StarEagle Financial,Consulting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-09-01,CashFlow Nexus,Research,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-09-01,QuantumBucks Financial,Wealth Management,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-09-01,ProfitPeak Capital,Wealth Management,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-09-01,StellarStone Finance,Consulting,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-09-01,EquiWealth Advisors,Consulting,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-09-01,GrowthSync Finance,Accounting,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-09-01,TrueVista Capital,Wealth Management,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-09-01,FinanceLoom Group,Consulting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-09-01,QuantumEdge Financial,Research,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-09-01,StellarBank Investments,Accounting,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-09-01,TrueEdge Capital,Accounting,< 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-09-01,FortunaFund Management,Consulting,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-09-01,EquiWealth Advisors,Consulting,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-09-01,MoneyMint Management,Research,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-10-01,NovaBucks Financial,Wealth Management,>= 1 Year,ac_m3,Accounting,15,,,,,,,,,,,,,,,,
2022-10-01,GrowthSync Finance,Accounting,>= 1 Year,ac_m4,Accounting,15,,,,,,,,,,,,,,,,
2022-10-01,DollarBridge Consultants,Consulting,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-10-01,BlueStar Investments,Consulting,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-10-01,ProsperPlus Capital,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-10-01,MoneyMint Management,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-10-01,TrustLink Financial,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-10-01,ProfitPeak Capital,Wealth Management,>= 1 Year,an_m4,Analysis,15,,,,,,,,,,,,,,,,
2022-10-01,GoldenPeak Investments,Research,>= 1 Year,an_m6,Analysis,15,,,,,,,,,,,,,,,,
2022-10-01,EquiEdge Financial,Research,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-10-01,FundHorizon Partners,Wealth Management,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-10-01,SilverEdge Management,Research,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-10-01,EquiEdge Financial,Research,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-10-01,ProfitPeak Capital,Wealth Management,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-10-01,SilverEdge Management,Research,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-10-01,QuantumBucks Financial,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-10-01,CoinFusion Enterprises,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-10-01,BeaconWealth Solutions,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-10-01,BlueWave Advisors,Consulting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-10-01,CashRise Ventures,Research,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2022-10-01,SecureGlide Financial,Wealth Management,>= 1 Year,rp_m2,Reporting,15,,,,,,,,,,,,,,,,
2022-10-01,CashForte Capital,Research,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-10-01,FortunaBridge Finance,Accounting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-10-01,TrustSphere Finance,Consulting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-10-01,ProfitBridge Investments,Consulting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-10-01,CapitalWise Solutions,Wealth Management,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-10-01,SafeHaven Capital,Accounting,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-10-01,EquiWealth Advisors,Consulting,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-10-01,QuantumQuest Capital,Accounting,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-10-01,CashRise Ventures,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-10-01,EquiWealth Advisors,Consulting,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-10-01,ProfitPeak Capital,Wealth Management,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-10-01,SecureHarbor Advisors,Wealth Management,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-10-01,SilverHorizon Financial,Wealth Management,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-10-01,QuantumEdge Financial,Research,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-10-01,DollarFusion Holdings,Accounting,< 1 Year,vu_m5,Valuation,15,,,,,,,,,,,,,,,,
2022-10-01,FundFirst Enterprises,Wealth Management,>= 1 Year,vu_m5,Valuation,15,,,,,,,,,,,,,,,,
2022-10-01,VentureCrest Financial,Consulting,>= 1 Year,vu_m5,Valuation,15,,,,,,,,,,,,,,,,
2022-10-01,SilverHorizon Financial,Wealth Management,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-11-01,BlueStar Investments,Consulting,>= 1 Year,ac_m4,Accounting,15,,,,,,,,,,,,,,,,
2022-11-01,SilverEdge Management,Research,>= 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-11-01,QuantumBucks Financial,Wealth Management,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-11-01,PrimeEagle Financial,Research,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-11-01,StellarMax Financial,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-11-01,BlueWave Advisors,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-11-01,BeaconWealth Partners,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-11-01,TrustEdge Wealth Management,Wealth Management,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-11-01,ProfitPeak Capital,Wealth Management,>= 1 Year,an_m4,Analysis,15,,,,,,,,,,,,,,,,
2022-11-01,SilverCrest Finance,Accounting,>= 1 Year,an_m4,Analysis,15,,,,,,,,,,,,,,,,
2022-11-01,CashForte Capital,Research,>= 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-11-01,CapitalCrafters Finance,Research,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-11-01,EquiPulse Finance,Accounting,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-11-01,ProfitPeak Capital,Wealth Management,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-11-01,EquiWealth Advisors,Consulting,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-11-01,BeaconCrest Ventures,Wealth Management,>= 1 Year,fc_m3,Forecasting,15,,,,,,,,,,,,,,,,
2022-11-01,WiseWealth Enterprises,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-11-01,ProfitPeak Capital,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-11-01,QuantumQuest Capital,Accounting,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-11-01,TrustEdge Wealth Management,Wealth Management,>= 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-11-01,ProsperPointe Consultants,Consulting,< 1 Year,fc_m4,Forecasting,15,,,,,,,,,,,,,,,,
2022-11-01,CashForte Capital,Research,>= 1 Year,rp_m1,Reporting,15,,,,,,,,,,,,,,,,
2022-11-01,CapitalHarvest Ventures,Wealth Management,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-11-01,NovaHarbor Advisors,Wealth Management,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-11-01,PlatinumCrest Solutions,Consulting,< 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-11-01,TrustLink Financial,Accounting,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-11-01,FundHorizon Partners,Wealth Management,>= 1 Year,rp_m3,Reporting,15,,,,,,,,,,,,,,,,
2022-11-01,QuantumBucks Financial,Wealth Management,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-11-01,FundHorizon Partners,Wealth Management,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-11-01,BeaconWealth Partners,Consulting,>= 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-11-01,ProsperPointe Consultants,Consulting,< 1 Year,rp_m4,Reporting,15,,,,,,,,,,,,,,,,
2022-11-01,QuantumBucks Financial,Wealth Management,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-11-01,WealthPulse Group,Research,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-11-01,ProsperPointe Consultants,Consulting,< 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-11-01,SecureHarbor Advisors,Wealth Management,>= 1 Year,vu_m1,Valuation,15,,,,,,,,,,,,,,,,
2022-11-01,QuantumEdge Financial,Research,>= 1 Year,vu_m3,Valuation,15,,,,,,,,,,,,,,,,
2022-11-01,StarQuest Investments,Research,>= 1 Year,vu_m5,Valuation,15,,,,,,,,,,,,,,,,
2022-11-01,SafeHaven Capital,Accounting,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-11-01,PlatinumCrest Solutions,Consulting,< 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-11-01,CapitalWise Solutions,Wealth Management,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-11-01,StarEagle Financial,Consulting,>= 1 Year,vu_m6,Valuation,15,,,,,,,,,,,,,,,,
2022-12-01,BlueStar Investments,Consulting,>= 1 Year,ac_m4,Accounting,15,,,,,,,,,,,,,,,,
2022-12-01,StarBridge Financial,Research,< 1 Year,ac_m5,Accounting,15,,,,,,,,,,,,,,,,
2022-12-01,WiseWealth Enterprises,Accounting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-12-01,FinanceSync Advisors,Consulting,< 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-12-01,GrowthGlide Investments,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-12-01,CoinFusion Enterprises,Wealth Management,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-12-01,StellarStone Finance,Consulting,>= 1 Year,ac_m6,Accounting,15,,,,,,,,,,,,,,,,
2022-12-01,GrowthSync Finance,Accounting,>= 1 Year,ac_m7,Accounting,15,,,,,,,,,,,,,,,,
2022-12-01,CoinVista Financial,Consulting,< 1 Year,fc_m1,Forecasting,15,,,,,,,,,,,,,,,,
2022-12-01,CapitalCrafters Finance,Research,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-12-01,ProfitBridge Investments,Consulting,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
2022-12-01,EquiPulse Finance,Accounting,>= 1 Year,fc_m2,Forecasting,15,,,,,,,,,,,,,,,,
